labelName;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The full name of the person. When entering a new person, if you enter a single name to the \b Full Name\b0  field the \b\i Full Name\b0\i0  dialog box will be automatically displayed. In the popup dialog, first name will automatically have the single name value you entered to the \b Full Name\b0  field. If you want to edit the full name after saving the record, you need to click \b\f0 Edit\b0\f0 . \par
}"
labelState;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The validity of the value. Setting the validity will determine whether the value can be selected when creating new or modifying existing records in other parts of the IFS Applications. \par
 \par
The available options are: \par
\bullet  \b Active\b0  - The value is available to be used. This is the default validity setting. \par
\bullet  \b Hidden\b0  - The value is possible to use but it is by default excluded from the list of values. It can be included in the list of values by selecting the \b Show Hidden\b0  check box. An example of when this validity status might be used is when the value is either still preliminary or being phased out. \par
\pard\bullet  \b Blocked\b0  - The value cannot be used when creating new or modifying records in other parts of the IFS Applications.\f0\par
}"
labeltblContactCustomer;UNUSED;""
labeltblContactSupplier;UNUSED;""
tblContactCustomer_colCustomerInfoName;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard The name of the customer. The name is automatically retrieved from the customer basic data.\par
}"
tblContactCustomer_colsBlockedForCrmObjectsDb;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 Indicates if this contact is blocked for use in CRM functionalities for the specified customer. This information is automatically retrieved from the customer basic data.\par
}"
tblContactCustomer_colsCustomerAddress;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The connected customer\rquote s address ID where the specified person is defined as a contact for the customer.\f0\par
}"
tblContactCustomer_colsCustomerCategory;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The category of the customer\f0 . \f0 The category is automatically retrieved from the customer basic data.\par
}"
tblContactCustomer_colsCustomerId;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard The connected customer ID, if the specified person is defined as a contact in Customer.\f0\par
}"
tblContactCustomer_colsDepartment;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The department of the contact that he/she works at the specified customer. The department is automatically retrieved from the \f0 customer\f0  basic data.\par
}"
tblContactCustomer_colsManager;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The manager of the contact in regard to the specified customer. The manager is automatically retrieved from the customer basic data.\par
}"
tblContactCustomer_colsRole;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The role of the contact in regard to the specified customer. The role is automatically retrieved from the customer basic data.\par
}"
tblContactSupplier_colsDepartment;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The department of the contact that he/she works at the specified supplier. The department is automatically retrieved from the \f0 supplier\f0  basic data.\par
}"
tblContactSupplier_colsRole;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The role of the contact in regard to the specified supplier. The role is automatically retrieved from the supplier basic data.\par
}"
tblContactSupplier_colsSupplierAddress;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The connected supplier\rquote s address ID where the specified person is defined as a contact for the supplier.\par
}"
tblContactSupplier_colsSupplierId;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard The identity of the supplier.\par
}"
tblContactSupplier_colSupplierCategory;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard\f0 The category of the supplier. The category is automatically retrieved from the supplier basic data.\par
}"
tblContactSupplier_colSupplierInfoName;USED;"{\rtf1\ansi\ansicpg1252{\fonttbl{\f0}}\fs20\pard The name of the supplier. A value for this field is automatically retrieved from the supplier basic data.\par
}"
